time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
1.9800000000000013,-1.728450965475336,0.21973003067141203,0.0,1.0375346083560135,0.787677747724171,0.0,-0.24061699721027013,1.47359644358919,-19.054501560662715,-5.742372706533455,13.298428846539576,0.0,492.93356939530867,634.8682917286773,199.61543586893146,89.73058900252306,1,99.0
1.9800000000000013,-1.7745075283251366,0.20944798812306897,0.0,1.0001545933411062,0.7864723058512624,0.0,-0.3379296013675436,1.3241580492045344,-18.93592080584388,-5.767503954071591,13.377335217503893,0.0,484.2789753058916,632.0875244458505,203.38688864650865,90.49715277564736,2,99.0
2.0400000000000014,-0.1461678090431249,0.4269510086276446,0.0,3.61527223864225,1.264304536056895,0.0,0.12867823382454147,0.3088690718953026,-21.28752053225644,-10.176263655059687,14.981885548855448,0.0,282.13990301806416,543.2961826724255,318.36340513644853,199.36351673469198,3,102.0
2.0400000000000014,-9.730371719904754,-2.0275440883955755,0.0,2.8166079899266006,4.070981445559472,0.0,-8.651488780392247,-1.1486876967656852,-23.414997092682533,-8.715259419019587,7.068235060722075,0.0,217.66988318763333,409.0241555672086,147.8712238001016,11.734327285044767,4,102.0
2.0400000000000014,4.877896391332027,0.7744334110937225,0.0,4.2905706553304,2.9388992748609546,0.0,3.0569437612274344,0.2931256636769518,-20.06052998631381,-9.891106808488589,2.3937950574061566,0.0,398.2494202068796,507.5898578004962,264.87786247914914,214.14299192304952,5,102.0
2.0400000000000014,0.9473503277667061,-1.3045321014504838,0.0,5.349153151463463,3.9804176115704593,0.0,0.8530366087493066,-1.06596440210149,-18.955117560742266,-6.127541109697706,0.6389317773362322,0.0,266.9527219371278,405.69697383651146,150.43929245226002,90.31354177575247,6,102.0
1.740000000000001,0.07942958402618805,0.24255429375374232,0.0,5.994553016206892,0.8525730293345699,0.0,1.1847035192117084,1.4278082186428798,-32.880210904737915,-1.377876074170886,3.234115419132024,0.0,280.69304426564327,441.80420867508076,155.57918722566777,104.38437836469166,7,87.0
1.740000000000001,0.10832458590591976,0.09209979388668758,0.0,6.099220283239653,0.8891033251051823,0.0,1.2252377261935519,0.7344851890240125,-33.433580599835565,-1.0192276949417112,3.2883795040750177,0.0,256.52757784862536,432.1256714112282,135.14460925744297,98.44904752676254,8,87.0
1.740000000000001,0.17264534997464664,0.0328129266955376,0.0,6.193973468589736,0.9807141332448257,0.0,1.5624985351765353,0.3143994008192523,-33.454604182098166,-0.5226972020027294,3.5303419560844693,0.0,231.3682010702606,420.1963651437135,117.28283408399002,95.3839074979814,9,87.0
1.740000000000001,0.14624609204344793,0.016424959622811673,0.0,6.232133438440265,0.9090560273292372,0.0,1.4968740930511322,0.17859461324072917,-33.73239853472831,-0.3032185618775752,3.383765360812715,0.0,218.29267091004584,408.1922351299721,105.92015668780931,93.18887171922675,10,87.0
1.740000000000001,0.1595471141837364,0.010436211541415611,0.0,6.248718016480462,1.0903283551446892,0.0,1.5489914529805204,0.11117506611954697,-33.38841691007389,-0.20113261999941587,3.8434040974636337,0.0,203.4154438257042,413.5179402465921,100.17162833471792,92.78647014529783,11,87.0
1.740000000000001,0.2341982572452311,0.00656366928895413,0.0,6.2606756333712585,1.4641418359646572,0.0,1.6135905498808272,0.06552467879461088,-32.577635450657056,-0.10448695299790607,4.699992265063436,0.0,185.37651019079945,425.9789565015826,94.85566862850989,97.23614234121453,12,87.0
1.740000000000001,0.5221957633339374,0.002167684419494617,0.0,6.269197423477564,2.8390945318392102,0.0,2.364910502739681,0.016087792005047504,-28.97769565932952,-0.06734291468874758,7.452353304133431,0.0,167.59598180939244,464.73238096623885,91.88361581757835,95.0038501930603,13,87.0
1.9800000000000013,0.6049009882842783,0.00020200856634114582,0.0,6.282758108690629,3.8712226415809816,0.0,0.7983861543817892,-0.0005227335393956649,-19.70903287539454,0.06795507572383921,14.029741267715437,0.0,165.15203882086823,501.88533801767664,81.8184068734027,103.64887118792646,14,99.0
2.1000000000000014,-0.27401058016966967,-0.00022474650506164963,0.0,6.279528697248564,4.393602087136195,0.0,0.04637938084730821,-0.0035302393447656545,-19.6784757005316,0.012192128690895334,16.316020631203678,0.0,148.0809970795459,541.9607677755092,72.04832432182535,84.39000214141618,15,105.0
2.0400000000000014,-0.07251357590874562,0.0004548193195865361,0.0,0.030395752185442326,5.573699589812508,0.0,0.28210608739543863,0.012078281000420393,-19.112109852360568,0.2818151416721642,17.07942721608135,0.0,242.1593127090879,541.7682225443388,170.93773302529192,190.61635184042163,16,102.0
2.1000000000000014,0.8633300886263795,-9.246745418442486e-06,0.0,0.004592405447930048,0.10758490839292278,0.0,0.3041867175811499,0.00027122490899575023,-20.11487132186121,0.1110518373382123,19.395371251699718,0.0,356.8029862109523,525.7371702573486,303.972360439526,320.36724246190124,17,105.0
2.1600000000000015,-0.7446249044195031,-2.1493080440567668e-05,0.0,6.280865227373965,0.9566660743342554,0.0,-0.1514856682444921,6.662707973512528e-05,-20.231798881827626,-0.012817094279022381,23.331650507933986,0.0,325.0040882098465,789.6901274501107,23.23889387520518,18.18349505420661,18,108.0
2.1600000000000015,-0.3097426468693668,-2.2114696512824777e-05,0.0,6.282614403055078,0.45951148649697604,0.0,1.5700385083215906,-0.00032327973463934084,-18.57484176217053,-0.0045322881942553555,10.170344991676025,0.0,819.7347238598702,868.7200140094066,10.31791248190729,6.510292522806324,19,108.0
